EventID,Layer,Wire,t,ADC,t0,isSignal
229,33,112,1620.75,145,0,0
245,33,112,671.25,8676,0,0
245,33,113,475.5,13998,0,0
245,33,114,443.25,12799,0,0
245,33,115,445.125,13968,0,0
245,33,116,444.375,13777,0,0
245,33,117,477.188,14151,0,0
245,33,118,438.562,10790,0,0
3325727,33,120,1016.06,3021,0,0
377,33,130,1483.69,13060,0,0
377,33,131,1480.5,15451,0,0
377,33,132,1477.5,14636,0,0
377,33,133,1496.06,14068,0,0
377,33,134,1547.62,12601,0,0
377,33,135,1559.44,13455,0,0
377,33,136,1699.31,2258,0,0
377,33,137,1597.31,4158,0,0
377,33,138,1536,5519,0,0
377,33,139,1548.75,5208,0,0
377,33,140,1741.69,537,0,0
202,33,150,156.188,796,0,0
3325692,33,162,430.688,93,0,0
321,33,167,1318.88,1764,0,0
37,33,209,1175.44,15084,0,0
238,33,220,1280.81,110,0,0
238,33,221,1301.44,8114,0,0
1701455,33,231,698.062,9850,0,0
1701455,33,232,809.062,13682,0,0
1701455,33,233,1214.62,179,0,0
1701414,34,5,298.312,1750,0,0
3325535,34,21,1377.56,1857,0,0
1701152,34,28,563.25,2587,0,0
252,34,90,462.75,101,0,0
360,34,92,142.5,113,0,0
1701267,34,93,363.938,85,0,0
3325437,34,100,945.75,3168,0,0
3325437,34,101,934.5,12415,0,0
3325437,34,102,927.375,14350,0,0
3325437,34,103,954.188,11125,0,0
3325437,34,104,924.938,9012,0,0
3325437,34,105,927.75,11528,0,0
3325437,34,106,912,8123,0,0
3325437,34,107,929.812,8002,0,0
3325437,34,108,916.875,4866,0,0
3325437,34,109,911.25,5802,0,0
3325437,34,110,906.938,4489,0,0
245,34,111,720.375,785,0,0
3325437,34,111,1065,941,0,0
245,34,112,914.438,1138,0,0
3325468,34,115,57.75,167,0,0
458,34,129,1488.94,699,0,0
458,34,130,1242.38,9105,0,0
377,34,131,1827.75,395,0,0
1701290,34,165,723.75,128,0,0
321,34,166,360.562,1033,0,0
1701290,34,166,21,96,0,0
321,34,167,282.375,8364,0,0
98,34,186,689.062,87,0,0
98,34,188,702.75,94,0,0
98,34,189,707.812,87,0,0
98,34,190,704.25,92,0,0
280,34,197,1514.06,3289,0,0
349,34,201,1115.44,9834,0,0
3325706,34,237,128.625,187,0,0
1701386,35,2,731.625,1478,0,0
1701386,35,3,35.4375,756,0,0
3,35,6,341.812,1303,0,0
3,35,8,194.062,6757,0,0
89,35,40,175.5,4275,0,0
3325409,35,43,934.5,89,0,0
3325409,35,44,930.75,111,0,0
3325409,35,45,930,165,0,0
3325409,35,47,1151.44,102,0,0
341,35,55,143.25,130,0,0
3325569,35,60,1002,8170,0,0
3325569,35,61,957.938,2054,0,0
3325519,35,63,142.875,126,0,0
1701455,35,74,930.375,860,0,0
451,35,75,200.812,219,0,0
3325581,35,80,1431,1654,0,0
389,35,87,124.125,134,0,0
291,35,88,148.875,1342,0,0
315,35,100,1442.44,13699,0,0
3325437,35,100,948.75,5066,0,0
3325437,35,101,985.125,16461,0,0
3325437,35,102,937.312,18979,0,0
3325437,35,103,924.938,19901,0,0
212,35,104,1255.88,122,0,0
3325437,35,104,954.562,10970,0,0
3325437,35,105,912,14143,0,0
3325437,35,106,922.688,13480,0,0
3325437,35,107,906.562,12084,0,0
3325437,35,108,917.625,7229,0,0
107,35,109,483.938,82,0,0
229,35,109,1603.88,97,0,0
3325437,35,109,910.688,5121,0,0
3325437,35,110,901.5,5047,0,0
3325437,35,111,928.312,2992,0,0
107,35,115,461.625,87,0,0
1701182,35,118,268.688,191,0,0
145,35,121,1718.62,288,0,0
377,35,121,1837.12,93,0,0
458,35,130,1168.69,9965,0,0
360,35,157,116.625,236,0,0
3325692,35,164,398.812,91,0,0
1701406,35,171,173.438,167,0,0
1701406,35,172,1573.88,237,0,0
1701406,35,173,175.312,164,0,0
1701406,35,174,480.375,172,0,0
285,35,190,375,111,0,0
389,35,211,156.938,565,0,0
107,35,219,1084.12,266,0,0
1701152,35,235,823.312,139,0,0
1701267,35,237,81.9375,104,0,0
198,36,10,574.5,353,0,0
3325503,36,21,63.5625,243,0,0
285,36,47,734.625,1712,0,0
444,36,47,210.562,2688,0,0
3325626,36,102,313.5,102,0,0
3325626,36,103,309.938,126,0,0
280,36,104,1596.38,527,0,0
3325626,36,104,305.625,88,0,0
3325626,36,106,308.812,102,0,0
3325626,36,107,313.312,110,0,0
3325437,36,115,980.438,16383,0,0
3325437,36,116,941.438,19948,0,0
3325437,36,117,932.25,18863,0,0
270,36,130,724.312,114,0,0
145,36,132,256.688,158,0,0
1701374,36,159,287.062,618,0,0
1701374,36,160,413.812,691,0,0
360,36,170,417.188,199,0,0
3325482,36,189,1119.94,2654,0,0
3325482,36,190,939.188,6668,0,0
3325613,36,196,282.188,11940,0,0
98,36,197,705.375,88,0,0
98,36,198,692.438,93,0,0
98,36,199,683.438,108,0,0
98,36,200,672.938,102,0,0
98,36,201,665.625,83,0,0
98,36,202,652.125,118,0,0
98,36,203,640.688,121,0,0
98,36,204,636.375,99,0,0
98,36,205,637.688,86,0,0
98,36,206,661.688,105,0,0
98,36,207,672.375,116,0,0
98,36,208,678.375,109,0,0
98,36,209,686.812,108,0,0
98,36,210,696.562,88,0,0
98,36,211,705.188,129,0,0
98,36,212,714.938,85,0,0
280,36,212,1265.25,1350,0,0
98,36,213,727.312,106,0,0
280,36,213,1654.5,283,0,0
3325655,36,224,981.562,89,0,0
291,36,230,627.375,1087,0,0
3325589,36,233,1660.12,518,0,0
3325589,36,234,1740.94,460,0,0
377,36,254,168.375,210,0,0
3325477,37,10,1219.5,124,0,0
349,37,12,1612.88,1254,0,0
315,37,22,1437.19,2964,0,0
285,37,26,1938.75,2958,0,0
421,37,26,101.062,230,0,0
444,37,47,474.75,2240,0,0
3325409,37,47,926.812,97,0,0
444,37,48,520.5,638,0,0
3325409,37,48,918.188,83,0,0
229,37,52,404.812,6377,0,0
3325409,37,53,910.688,133,0,0
3325409,37,54,918.375,130,0,0
1701455,37,55,981.562,3666,0,0
3325409,37,56,944.062,148,0,0
3325409,37,58,971.625,91,0,0
285,37,91,147.188,4012,0,0
377,37,141,1787.25,81,0,0
3325626,37,141,1549.69,4011,0,0
377,37,142,1779.38,124,0,0
377,37,160,1829.81,100,0,0
19,37,167,130.5,99,0,0
3325692,37,179,278.062,10974,0,0
3325692,37,182,372.562,82,0,0
3325692,37,184,394.688,89,0,0
1701090,37,195,164.25,3494,0,0
1701090,37,196,180.562,3121,0,0
421,37,221,101.062,179,0,0
3325655,37,225,334.125,140,0,0
315,38,21,1756.31,4740,0,0
315,38,22,1743.94,2569,0,0
389,38,40,1552.31,811,0,0
3325409,38,50,863.062,23095,0,0
229,38,51,744.562,2416,0,0
229,38,52,732,3169,0,0
1701090,38,69,257.438,143,0,0
315,38,74,1538.25,14052,0,0
1701117,38,90,479.062,114,0,0
1701382,38,97,1793.44,775,0,0
1701451,38,97,1155.56,4019,0,0
3325626,38,104,659.062,504,0,0
3325626,38,105,575.062,1559,0,0
291,38,135,296.625,207,0,0
3325569,38,142,1203.56,250,0,0
3325626,38,148,1855.88,2022,0,0
315,38,149,1271.25,6266,0,0
156,38,153,1275.19,2531,0,0
156,38,154,1259.06,3935,0,0
360,38,155,48,3009,0,0
360,38,156,199.312,1701,0,0
1701259,38,183,276.562,1767,0,0
341,38,194,1575.38,1574,0,0
98,38,196,719.438,86,0,0
98,38,197,709.5,103,0,0
360,38,202,178.125,4148,0,0
98,38,204,543,13103,0,0
3325527,38,204,629.25,12840,0,0
98,38,206,669.75,98,0,0
98,38,208,673.875,104,0,0
98,38,209,685.125,128,0,0
98,38,212,718.312,97,0,0
98,38,213,726.188,83,0,0
98,38,214,753.938,96,0,0
98,38,215,760.688,92,0,0
3325562,38,233,1536.94,923,0,0
3325562,38,234,1556.06,1774,0,0
1701300,39,6,1565.62,8302,0,0
1701300,39,7,1590.19,4274,0,0
238,39,13,429,306,0,0
3325618,39,16,120.562,6311,0,0
3325618,39,17,1328.62,390,0,0
3325508,39,18,167.062,226,0,0
421,39,33,130.312,185,0,0
444,39,33,248.25,9021,0,0
3325409,39,47,925.875,85,0,0
3325409,39,53,915.375,85,0,0
3325409,39,55,930.938,100,0,0
57,39,57,706.875,103,0,0
3325734,39,90,1391.62,2283,0,0
3325734,39,91,1661.81,168,0,0
1701451,39,97,1431,3502,0,0
3325626,39,105,255.562,14534,0,0
3325409,39,122,1492.88,1561,0,0
156,39,154,943.5,8456,0,0
238,39,159,1561.12,406,0,0
238,39,160,1255.12,7001,0,0
3325692,39,171,445.312,102,0,0
3325692,39,174,408.75,92,0,0
217,39,192,749.438,799,0,0
217,39,193,656.062,2768,0,0
198,39,197,357.188,2610,0,0
68,39,222,1676.06,3353,0,0
270,39,230,1611.19,4314,0,0
3325562,39,234,1222.5,3679,0,0
1701133,39,251,1745.06,2277,0,0
444,40,36,475.688,1105,0,0
444,40,37,458.438,1947,0,0
68,40,64,1506.38,1517,0,0
1701414,40,129,1832.44,8919,0,0
3325633,40,136,429.75,271,0,0
1701197,40,143,681.75,16525,0,0
1701197,40,144,789.375,9983,0,0
3325569,40,145,77.625,105,0,0
1701366,40,155,606.938,12273,0,0
333,40,157,917.812,361,0,0
3,40,190,1091.06,183,0,0
3325527,40,208,795.75,4290,0,0
98,40,226,669.75,86,0,0
98,40,231,666.938,83,0,0
98,40,234,673.5,87,0,0
98,40,235,683.438,95,0,0
291,40,244,242.25,1690,0,0
1701328,40,258,1046.62,751,0,0
389,40,274,1499.06,5262,0,0
3325569,41,35,940.312,2353,0,0
1701382,41,109,899.25,4016,0,0
1701442,41,109,952.125,5538,0,0
421,41,115,393.75,4193,0,0
400,41,144,1819.69,7009,0,0
1701197,41,144,579.938,19860,0,0
1701273,41,187,169.125,171,0,0
3,41,190,225,462,0,0
3325527,41,208,1133.44,10774,0,0
3325527,41,209,1056.75,2652,0,0
3325682,42,7,861.75,809,0,0
1701104,42,23,1021.88,1372,0,0
1701104,42,24,791.25,2898,0,0
3325761,42,25,1292.06,201,0,0
421,42,30,613.875,777,0,0
451,42,43,804.562,25461,0,0
1701108,42,52,1860.38,1682,0,0
444,42,61,226.875,334,0,0
3325734,42,92,78,776,0,0
217,42,97,1026.75,1023,0,0
121,42,99,1426.88,8705,0,0
1701442,42,108,1381.5,145,0,0
1701442,42,109,1302.56,750,0,0
46,42,137,325.688,192,0,0
408,42,138,1285.12,489,0,0
408,42,139,1265.06,383,0,0
1701348,42,141,449.25,1907,0,0
3325662,42,154,130.312,5584,0,0
1701382,42,163,1052.81,190,0,0
436,42,197,483.375,974,0,0
436,42,198,529.688,4489,0,0
1701080,42,222,1808.06,2582,0,0
1701328,42,226,1884.94,525,0,0
1701328,42,227,1646.44,1299,0,0
3325409,42,234,1558.88,242,0,0
3325409,42,235,1352.06,12683,0,0
458,42,240,1434.75,8102,0,0
1701366,42,247,1125.38,497,0,0
3325734,42,251,314.625,1097,0,0
436,42,262,474.75,2339,0,0
1701451,42,274,566.25,1065,0,0
